,journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
14885,16,7,2023,https://www.sciencedirect.com/science/article/pii/S0043135423003007,10.1016/j.watres.2023.119865,2023-05-15,S0043135423003007,2-s2.0-85150287989,85150287989.0,0.0,"57222809504, 57219093429, 26022315200, 56276392900, 55597087219","60103153:60012178:60103153, 60103153:60001170:60012178, 60012178",True
14891,16,7,2023,https://www.sciencedirect.com/science/article/pii/S0043135423003093,10.1016/j.watres.2023.119874,2023-05-15,S0043135423003093,2-s2.0-85150261286,85150261286.0,0.0,"57193091566, 57191292024, 58145176900, 57222320831, 57212539084, 35577164900, 57217317116, 16636626800, 56248397700","60028333, 60028333:60028333:60108865:60028333:60010710:113425178:113425178:60028333, 60028333:60028333, 60028333, 60028333",True
14901,16,7,2023,https://www.sciencedirect.com/science/article/pii/S0043135423003275,10.1016/j.watres.2023.119891,2023-05-15,S0043135423003275,2-s2.0-85150856603,85150856603.0,0.0,"57225085290, 57191873605, 58155975400, 45661119600, 58076296300, 58155736000, 8617835400, 37066141300, 55854305300, 57188708816",60018273:60018273:60018273:60018273:60018273:60011001:60021097:60018273:60018273:60018273,True
14949,16,9,2023,https://www.sciencedirect.com/science/article/pii/S004313542300180X,10.1016/j.watres.2023.119745,2023-04-15,S004313542300180X,2-s2.0-85148349729,85148349729.0,3.0,"57995624600, 7410370904, 58107745300, 55241867100","60031330:60026306:60026306, 60026306:60031330",True
14968,16,9,2023,https://www.sciencedirect.com/science/article/pii/S0043135423001628,10.1016/j.watres.2023.119727,2023-04-15,S0043135423001628,2-s2.0-85148080600,85148080600.0,1.0,"58081308800, 57799326200, 57209630145, 8386911200",60072902:60072902:60072902:60072902,True
15034,16,10,2023,https://www.sciencedirect.com/science/article/pii/S0043135423001008,10.1016/j.watres.2023.119665,2023-04-01,S0043135423001008,2-s2.0-85147596230,85147596230.0,1.0,"58094346800, 58094531000, 58094346900, 58094249500, 7405684874","60032144:60032144, 60080941:60032144:60032144:60032144",True
15039,16,10,2023,https://www.sciencedirect.com/science/article/pii/S0043135423001136,10.1016/j.watres.2023.119678,2023-04-01,S0043135423001136,2-s2.0-85148773563,85148773563.0,1.0,"56522528500, 57198674484, 58116209600, 58079806600, 57209850506, 56816305000, 22953763000",60018038:60018038:60021296:60001338:60018038:60029943:60018038,True
15065,16,10,2023,https://www.sciencedirect.com/science/article/pii/S0043135423001550,10.1016/j.watres.2023.119720,2023-04-01,S0043135423001550,2-s2.0-85147863130,85147863130.0,6.0,"57192181286, 56580752800, 57767137100, 57203690705, 57194332269, 57264962200, 57658914900, 55240246900, 7403366443","60025345, 60025345:60025345:60104687:60017161:60004630:60025345:60025345, 60025345:60009941:60118451",True
15070,16,10,2023,https://www.sciencedirect.com/science/article/pii/S0043135423001458,10.1016/j.watres.2023.119710,2023-04-01,S0043135423001458,2-s2.0-85148019369,85148019369.0,1.0,"58102902800, 56384704800, 58102392500, 55061735000",60000305:60000305:60000305:60000305,True
15073,16,11,2023,https://www.sciencedirect.com/science/article/pii/S0043135423000672,10.1016/j.watres.2023.119632,2023-03-01,S0043135423000672,2-s2.0-85147783398,85147783398.0,4.0,"58097553500, 8273940200, 58097578100, 57214914105, 58097578200, 58097553600, 36609357000",60118022:60118022:129282307:60012694:60012694:60012694:60118022,True
15078,16,11,2023,https://www.sciencedirect.com/science/article/pii/S0043135423000246,10.1016/j.watres.2023.119588,2023-03-01,S0043135423000246,2-s2.0-85146670346,85146670346.0,3.0,"57198617075, 58073897100, 58075484900, 23976309500, 58075212200",60025761:60025761:60025761:60025761:60025761,True
15099,16,11,2023,https://www.sciencedirect.com/science/article/pii/S0043135423000623,10.1016/j.watres.2023.119627,2023-03-01,S0043135423000623,2-s2.0-85146575498,85146575498.0,1.0,"57218189811, 57218191281, 57218189310, 7006115432","60018229, 60016653:60018229, 60007762:60018229:60018229, 60016653",True
15107,16,11,2023,https://www.sciencedirect.com/science/article/pii/S0043135423000842,10.1016/j.watres.2023.119649,2023-03-01,S0043135423000842,2-s2.0-85146656530,85146656530.0,1.0,"57700792800, 57050064500, 57215852140, 24280999300, 43761303300, 57221622243, 57200597289",60008783:60007215:60008783:60008783:60008783:60008783:60008783,True
15110,16,11,2023,https://www.sciencedirect.com/science/article/pii/S0043135423000477,10.1016/j.watres.2023.119612,2023-03-01,S0043135423000477,2-s2.0-85146661614,85146661614.0,0.0,"57745829300, 22137121000, 56480577800","60003500:60003500, 60003500:60003500, 60003500",True
15112,16,11,2023,https://www.sciencedirect.com/science/article/pii/S0043135423000854,10.1016/j.watres.2023.119650,2023-03-01,S0043135423000854,2-s2.0-85146984503,85146984503.0,0.0,"57226376304, 57224566795, 22950484000, 57189275960",60011226:60011226:60011226:60011226,True
15126,16,11,2023,https://www.sciencedirect.com/science/article/pii/S0043135423000374,10.1016/j.watres.2023.119602,2023-03-01,S0043135423000374,2-s2.0-85147213577,85147213577.0,2.0,"57939075100, 56825733100, 23971798600",60015150:60015150:60015150,True
15205,16,13,2023,https://www.sciencedirect.com/science/article/pii/S0043135422013677,10.1016/j.watres.2022.119422,2023-02-01,S0043135422013677,2-s2.0-85144497812,85144497812.0,14.0,"57212015745, 36830360400, 57201099722, 35217947100","60008539, 60008539, 60008539:60008539, 60008539, 60008539:60106641, 60106641:60008539, 60008539, 60008539",True
15251,16,13,2023,https://www.sciencedirect.com/science/article/pii/S0043135422013768,10.1016/j.watres.2022.119431,2023-02-01,S0043135422013768,2-s2.0-85143863172,85143863172.0,6.0,"57407660500, 58002494800, 58002833900, 57202848413",60031041:60025084:60017716:60031041,True
15256,16,13,2023,https://www.sciencedirect.com/science/article/pii/S0043135422014233,10.1016/j.watres.2022.119478,2023-02-01,S0043135422014233,2-s2.0-85144273532,85144273532.0,0.0,"57867198700, 35181109400",60118617:60118617,True
15272,16,13,2023,https://www.sciencedirect.com/science/article/pii/S0043135422014439,10.1016/j.watres.2022.119498,2023-02-01,S0043135422014439,2-s2.0-85144503059,85144503059.0,2.0,"57818657900, 57195956437, 18634726300","60129287:60129287:60129287, 60015780",True
15292,16,15,2023,https://www.sciencedirect.com/science/article/pii/S0043135422013124,10.1016/j.watres.2022.119367,2023-01-01,S0043135422013124,2-s2.0-85142324470,85142324470.0,5.0,"57210184340, 57219712861, 57934180500, 7401911971","60029306, 60029306:60006019, 60029306:60029306, 60029306:60029306, 60006019, 60029306",True
15308,16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012532,10.1016/j.watres.2022.119308,2022-12-01,S0043135422012532,2-s2.0-85141512949,85141512949.0,0.0,"57221763137, 57186708500, 6603944896, 23666122800, 7101843052, 7003639803","60108488, 60108488, 115119184, 125033321:115119184:60108488, 125033321:60108488:60108488, 125033321:60108488",True
15322,16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012945,10.1016/j.watres.2022.119349,2022-12-01,S0043135422012945,2-s2.0-85141965563,85141965563.0,3.0,"57360361400, 57188558572, 55733776700, 36340394800, 57204964262, 7402938046, 54406102800, 7004869232","60028333, 60028333:60028333:60028333, 60028333:60028333:60028333:60028333:60028333:60028333, 60028333",True
15329,16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012568,10.1016/j.watres.2022.119311,2022-11-01,S0043135422012568,2-s2.0-85140992237,85140992237.0,0.0,"57201701628, 57695882000, 35093414800, 57949296000, 57845366600, 57949051500, 57949175700, 55560132300","60017482, 60023380:60023380:60017482:60016521:60017482:60017482:60025278:60017482",True
15410,16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012271,10.1016/j.watres.2022.119282,2022-11-01,S0043135422012271,2-s2.0-85140990653,85140990653.0,4.0,"57218823671, 56608718600, 56954401700, 57218822930, 57237031100, 57549626000, 56708542900, 57211803803, 57040244000","60105683, 60030840:60006541:60105683:60105683:60105683:60105683:60105683, 60105683, 60105683:60006541:60105683, 60105683, 60105683",True
15428,16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010508,10.1016/j.watres.2022.119104,2022-10-15,S0043135422010508,2-s2.0-85138535629,85138535629.0,0.0,"57351990200, 57205348117, 57244341600, 55857098300, 57292889200, 35227415600","60023380:60023380, 126193907:60023380:60023380:60023380:60023380",True
15431,16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010466,10.1016/j.watres.2022.119100,2022-10-15,S0043135422010466,2-s2.0-85138533102,85138533102.0,21.0,"57901093500, 57021820300, 7401927247, 55838721100, 35519340400","60017326, 60163091:60163091:60163091:60017326:60017326, 60017326",True
15465,16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011162,10.1016/j.watres.2022.119171,2022-10-15,S0043135422011162,2-s2.0-85139055560,85139055560.0,3.0,"57877265900, 57853735700, 35233111900, 57211330269, 7006192918, 57202007008, 7404685939","60023380, 60023380:60073652, 60086700:60023380, 60023380:60023380:60023380:60025475:60073652",True
15497,16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009824,10.1016/j.watres.2022.119036,2022-10-01,S0043135422009824,2-s2.0-85138094812,85138094812.0,3.0,"57202462171, 55760735000, 7202381397, 57211749183","60025278:60025278:60025278, 60073673:60025278",True
15521,16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010259,10.1016/j.watres.2022.119079,2022-10-01,S0043135422010259,2-s2.0-85137831685,85137831685.0,0.0,"57203819017, 24470417800, 23480546600, 57487821200, 7004206857","112885492, 60118022:112885492:112885492:60118022:60118022",True
15549,16,20,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009204,10.1016/j.watres.2022.118973,2022-09-01,S0043135422009204,2-s2.0-85136158306,85136158306.0,15.0,"55499297600, 57847529300, 55479101200, 58013696200, 55603464200",60026479:60026479:60031150:60031004:60026479,True
15563,16,20,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009174,10.1016/j.watres.2022.118970,2022-09-01,S0043135422009174,2-s2.0-85135906894,85135906894.0,0.0,"56289787200, 6603029309, 24466855400, 54581364700, 23570481500, 57206184396, 7005001772",60021439:60021439:60028134:60021439:60021439:60021439:60021439,True
15568,16,20,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009198,10.1016/j.watres.2022.118972,2022-09-01,S0043135422009198,2-s2.0-85136018118,85136018118.0,0.0,"57194589441, 6603279462, 15836543400, 55798495800",60011373:117499725:60011373:60011373,True
15570,16,20,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009241,10.1016/j.watres.2022.118977,2022-09-01,S0043135422009241,2-s2.0-85138449392,85138449392.0,1.0,"57215810604, 55972392000, 57208051144, 57208770452, 57898537500, 56662756600, 57190814579, 36159690800, 57195903163",60022144:60022144:60022144:60022144:60022144:60022562:60022562:60027271:60022562,True
15571,16,20,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009228,10.1016/j.watres.2022.118975,2022-09-01,S0043135422009228,2-s2.0-85136713751,85136713751.0,9.0,"57206243732, 26651926700, 57860634200, 57206271498, 57208276716, 21934587500, 55624485465",60010851:60010851:60010851:60010851:60010851:60023932:60010851,True
15579,16,20,2022,https://www.sciencedirect.com/science/article/pii/S0043135422008703,10.1016/j.watres.2022.118923,2022-09-01,S0043135422008703,2-s2.0-85136122340,85136122340.0,3.0,"57156326900, 7005095953, 25644291500","60007363:60007363, 60007363:60007363",True
15592,16,20,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009320,10.1016/j.watres.2022.118985,2022-09-01,S0043135422009320,2-s2.0-85136516364,85136516364.0,4.0,"57218774176, 57193919476, 57245707700, 7201610630, 57792508600, 57234728500, 56323789600, 57233988600, 57501911500, 57664867900, 57234980600, 57226381710, 57193704616, 8570677200, 15034810700","60006173, 60006173:60006173:60006173:60006173:60074843:60074843:60074843:60074843:60074843:60074843:100312654:60074843:60074843:60006173:60006173, 60006173",True
15593,16,20,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009447,10.1016/j.watres.2022.118998,2022-09-01,S0043135422009447,2-s2.0-85136518465,85136518465.0,1.0,"57638831500, 57189626355, 55202258000, 57192679480, 7003462968, 57205382553",60029507:60029507:60029507:60029507:60029507:60029507,True
15615,16,21,2022,https://www.sciencedirect.com/science/article/pii/S0043135422008259,10.1016/j.watres.2022.118878,2022-08-15,S0043135422008259,2-s2.0-85134692352,85134692352.0,6.0,"57386037600, 7006292886, 24173645900, 6603296975, 7005643533","60028596:60028596:60028596:60028596, 125720591:60028596",True
15619,16,21,2022,https://www.sciencedirect.com/science/article/pii/S0043135422008491,10.1016/j.watres.2022.118902,2022-08-15,S0043135422008491,2-s2.0-85135942153,85135942153.0,5.0,"57220100610, 35336184400, 7003315688",60075811:60075811:60075811,True
15662,16,21,2022,https://www.sciencedirect.com/science/article/pii/S0043135422008557,10.1016/j.watres.2022.118908,2022-08-15,S0043135422008557,2-s2.0-85135500321,85135500321.0,8.0,"57324690100, 57218653066, 55017661100",60019118:60019118:60019118,True
15665,16,21,2022,https://www.sciencedirect.com/science/article/pii/S0043135422008260,10.1016/j.watres.2022.118879,2022-08-15,S0043135422008260,2-s2.0-85135102242,85135102242.0,0.0,"57215019915, 57823002100, 54396137600, 7102393588",60023256:60023256:60023256:60023256,True
15672,16,21,2022,https://www.sciencedirect.com/science/article/pii/S0043135422008612,10.1016/j.watres.2022.118914,2022-08-15,S0043135422008612,2-s2.0-85135413960,85135413960.0,6.0,"57208631259, 57194159444, 56825733100, 8367205700, 23971798600",60015150:60026479:60015150:60026479:60015150,True
15703,16,21,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009022,10.1016/j.watres.2022.118955,2022-08-15,S0043135422009022,2-s2.0-85135929688,85135929688.0,5.0,"57218593382, 57188651212, 57223320027, 7102948838, 35740918000, 36067405700, 55427866900","60025278, 60010689:60010689:60025278:60025278:60025278:60025278:60025278, 60010689",True
15708,16,22,2022,https://www.sciencedirect.com/science/article/pii/S0043135422007084,10.1016/j.watres.2022.118755,2022-08-01,S0043135422007084,2-s2.0-85132755979,85132755979.0,34.0,"57112783500, 16064722600, 57762602500, 57218533262, 56857061400, 7006575535, 55845317100","60024542:60024542:128263351:60024542:60024542:60028333:60024542, 60028333, 60023380, 60023380, 60023380",True
15720,16,22,2022,https://www.sciencedirect.com/science/article/pii/S0043135422006649,10.1016/j.watres.2022.118711,2022-08-01,S0043135422006649,2-s2.0-85134347964,85134347964.0,0.0,"57200227794, 57190971566, 6602367009, 57224785467",60025475:60025475:123373725:60108915,True
15759,16,22,2022,https://www.sciencedirect.com/science/article/pii/S0043135422007461,10.1016/j.watres.2022.118793,2022-08-01,S0043135422007461,2-s2.0-85133980197,85133980197.0,2.0,"56822689800, 57170968200, 57796692200, 57796241500, 57218296147, 8707490000","60073652:60073652:60274761:60073652:60073652, 60073652:60073652, 60073652",True
15766,16,22,2022,https://www.sciencedirect.com/science/article/pii/S0043135422007400,10.1016/j.watres.2022.118787,2022-08-01,S0043135422007400,2-s2.0-85134291834,85134291834.0,3.0,"57193115962, 57209307038, 56825362600, 55218713900, 6602663132, 7402850883, 56394090200",60004923:60004923:60028628:60027090:60027090:60027090:60004923,True
15783,16,22,2022,https://www.sciencedirect.com/science/article/pii/S0043135422007655,10.1016/j.watres.2022.118812,2022-08-01,S0043135422007655,2-s2.0-85133839125,85133839125.0,0.0,"57195611222, 57793639700, 57218163619, 7102899689, 7201702017, 57793921500, 7201538123","60010065, 60024978:100688572:60010065, 60010065:60010065, 60010065:113501487:100688572:60010065",True
15796,16,22,2022,https://www.sciencedirect.com/science/article/pii/S0043135422007588,10.1016/j.watres.2022.118805,2022-08-01,S0043135422007588,2-s2.0-85134424652,85134424652.0,7.0,"57209002474, 36617082000","60020004:60020004, 60025063",True
15797,16,23,2022,https://www.sciencedirect.com/science/article/pii/S0043135422006121,10.1016/j.watres.2022.118659,2022-07-15,S0043135422006121,2-s2.0-85132455378,85132455378.0,3.0,"7004282881, 57223194507, 7004608756",60019939:122557811:122293521,True
15808,16,23,2022,https://www.sciencedirect.com/science/article/pii/S0043135422005486,10.1016/j.watres.2022.118595,2022-07-15,S0043135422005486,2-s2.0-85130524757,85130524757.0,4.0,"57225185834, 25639254100, 55649831800, 57208759213, 57214464428, 57208598204, 7404373750","60117841:60117841:60117841, 60018465:60117841:60117841:60117841:60117841",True
15840,16,23,2022,https://www.sciencedirect.com/science/article/pii/S0043135422006352,10.1016/j.watres.2022.118682,2022-07-15,S0043135422006352,2-s2.0-85131126570,85131126570.0,4.0,"57202267925, 26655394500, 57721560400, 57721422900, 55386423700, 58169159000, 26650506800",60016521:60016521:60025084:60016521:60016521:60016521:60016521,True
15859,16,23,2022,https://www.sciencedirect.com/science/article/pii/S0043135422006388,10.1016/j.watres.2022.118685,2022-07-15,S0043135422006388,2-s2.0-85131448661,85131448661.0,1.0,"57213976477, 57204999850",60015574:60013959,True
