journal_id,volume_id,year,link,doi
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011228,10.1016/j.watres.2022.119177
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011381,10.1016/j.watres.2022.119193
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011356,10.1016/j.watres.2022.119190
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011290,10.1016/j.watres.2022.119184
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010776,10.1016/j.watres.2022.119147
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011307,10.1016/j.watres.2022.119185
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011198,10.1016/j.watres.2022.119174
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011551,10.1016/j.watres.2022.119210
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011368,10.1016/j.watres.2022.119191
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011502,10.1016/j.watres.2022.119205
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011526,10.1016/j.watres.2022.119207
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011484,10.1016/j.watres.2022.119203
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011344,10.1016/j.watres.2022.119189
16,18,2022,https://www.sciencedirect.com/science/article/pii/S004313542201140X,10.1016/j.watres.2022.119195
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011277,10.1016/j.watres.2022.119182
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011472,10.1016/j.watres.2022.119202
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011320,10.1016/j.watres.2022.119187
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011393,10.1016/j.watres.2022.119194
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011423,10.1016/j.watres.2022.119197
16,18,2022,https://www.sciencedirect.com/science/article/pii/S004313542201123X,10.1016/j.watres.2022.119178
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011538,10.1016/j.watres.2022.119208
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011009,10.1016/S0043-1354(22)01100-9
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010065,10.1016/j.watres.2022.119060
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009976,10.1016/j.watres.2022.119051
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010004,10.1016/j.watres.2022.119054
16,19,2022,https://www.sciencedirect.com/science/article/pii/S004313542200999X,10.1016/j.watres.2022.119053
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009964,10.1016/j.watres.2022.119050
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009824,10.1016/j.watres.2022.119036
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009927,10.1016/j.watres.2022.119046
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009897,10.1016/j.watres.2022.119043
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009836,10.1016/j.watres.2022.119037
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009733,10.1016/j.watres.2022.119027
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010041,10.1016/j.watres.2022.119058
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010077,10.1016/j.watres.2022.119061
16,19,2022,https://www.sciencedirect.com/science/article/pii/S004313542200968X,10.1016/j.watres.2022.119022
16,19,2022,https://www.sciencedirect.com/science/article/pii/S004313542201003X,10.1016/j.watres.2022.119057
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009708,10.1016/j.watres.2022.119024
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010168,10.1016/j.watres.2022.119070
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009757,10.1016/j.watres.2022.119029
16,19,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009988,10.1016/j.watres.2022.119052
