id,eid,name,cited-by,citations
35305191500,9-s2.0-35305191500,Sam Samuel Li,299,329
57218646019,9-s2.0-57218646019,Zheng Wang,284,352
6701768869,9-s2.0-6701768869,Michel C. Boufadel,2429,5035
55925793300,9-s2.0-55925793300,Xiaolong Geng,654,1038
14830211800,9-s2.0-14830211800,Chunjiang An,2999,4191
57210711899,9-s2.0-57210711899,Thomas E. McHugh,428,603
7006641207,9-s2.0-7006641207,Charles J. Newell,1311,1794
57219351809,9-s2.0-57219351809,Curtis Stanley,6,6
55494691300,9-s2.0-55494691300,Jeff Johnson,6,6
57219355991,9-s2.0-57219355991,Douglas Roff,6,6
57201094016,9-s2.0-57201094016,Yibin Huang,45,49
26434785300,9-s2.0-26434785300,Peter S.K. Knappett,1012,1271
57193824292,9-s2.0-57193824292,Michelle Berube,14,14
24821918000,9-s2.0-24821918000,Saugata Datta,923,1209
56377586600,9-s2.0-56377586600,Meinhard Bayani Cardenas,381,444
57193550890,9-s2.0-57193550890,Kimberly A. Rhodes,39,41
15834247400,9-s2.0-15834247400,Natasha T. Dimova,1013,1402
54406606100,9-s2.0-54406606100,Imtiaz Choudhury,397,524
56243347100,9-s2.0-56243347100,Kazi Matin Uddin Ahmed,5565,11516
7003938156,9-s2.0-7003938156,Alexander van Geen,10350,16991
57216840840,9-s2.0-57216840840,Malik A. Dawi,10,10
7003700138,9-s2.0-7003700138,Xavier Sánchez-Vila,3032,4621
56719381900,9-s2.0-56719381900,Charles J. Paradis,266,302
57480511400,9-s2.0-57480511400,Kendyl N. Hoss,2,2
57479958300,9-s2.0-57479958300,Cullen E. Meurer,2,2
57893344800,9-s2.0-57893344800,Jiyan L. Hatami,0,0
56276494900,9-s2.0-56276494900,Martin A. Dangelmayr,53,64
54960949700,9-s2.0-54960949700,Aaron D. Tigar,53,57
7407017304,9-s2.0-7407017304,Raymond H. Johnson,94,124
57376405100,9-s2.0-57376405100,Yerramilli Sai Rama Krishna,3,3
35280746200,9-s2.0-35280746200,N. Seetha,143,158
57204586028,9-s2.0-57204586028,Itunu C. Adedeji,12,12
56022989800,9-s2.0-56022989800,Ebrahim Ahmadisharaf,453,570
56701195800,9-s2.0-56701195800,Yanshuo Sun,385,457
57203622463,9-s2.0-57203622463,Thomas J. Oudega,37,38
16029036100,9-s2.0-16029036100,Gerhard Lindner,240,253
7202659783,9-s2.0-7202659783,Regina Sommer,2070,2771
6602567912,9-s2.0-6602567912,Andreas H. Farnleitner,3054,4062
57907460100,9-s2.0-57907460100,Georg Kerber,1,1
36056114500,9-s2.0-36056114500,Julia Derx,341,405
55763276100,9-s2.0-55763276100,Margaret E. Stevenson,55,57
6602179905,9-s2.0-6602179905,Alfred Paul Blaschke,1149,1326
36468299300,9-s2.0-36468299300,Yoshihiko Hibi,25,35
7403023181,9-s2.0-7403023181,Jeff Allen Kai Silva,260,342
9333458000,9-s2.0-9333458000,Jennifer L. Guelfo,831,1082
7006222187,9-s2.0-7006222187,John E. McCray,3532,4385
57224110941,9-s2.0-57224110941,Emiel Kruisdijk,14,15
6603441823,9-s2.0-6603441823,Pieter Jan Stuyfzand,1949,2548
6602305955,9-s2.0-6602305955,Boris M. van Breukelen,1852,2475
57927276800,9-s2.0-57927276800,Oumarou Ali Djigo,2,2
15760339900,9-s2.0-15760339900,Yannick Ménard,454,489
57196351115,9-s2.0-57196351115,Zhan Wang,326,352
57196200118,9-s2.0-57196200118,Yulong Zhang,1606,1706
7006290503,9-s2.0-7006290503,Markus Flury,7677,9944
14033618200,9-s2.0-14033618200,Hongtao Zou,853,937
8951473000,9-s2.0-8951473000,Baojiang Sun,2580,4399
57195136836,9-s2.0-57195136836,Haikang He,40,40
57214069029,9-s2.0-57214069029,Xiaohui Sun,429,563
56191380600,9-s2.0-56191380600,Xuefeng Li,92,96
55719658200,9-s2.0-55719658200,Zhiyuan Wang,1749,3147
56893199300,9-s2.0-56893199300,Shizuka Takai,8,8
13410807700,9-s2.0-13410807700,Taro Shimada,21,22
36890215300,9-s2.0-36890215300,Seiji Takeda,58,59
57219664247,9-s2.0-57219664247,Katsuaki Koike,1689,2205
57216898133,9-s2.0-57216898133,Sharif Ibne Ibrahim,3,3
49962761800,9-s2.0-49962761800,Prabhas Kumar Yadav,46,65
57210419719,9-s2.0-57210419719,Amalia Dwiandani,6,6
55939516800,9-s2.0-55939516800,Rudolf Liedl,1945,2817
7102379187,9-s2.0-7102379187,Peter Dietrich,3467,4821
57205186935,9-s2.0-57205186935,Lamine Boumaiza,71,109
55424901900,9-s2.0-55424901900,Julien Walter,276,358
22956789900,9-s2.0-22956789900,Romain Chesnaux,667,925
24460577700,9-s2.0-24460577700,Frédéric Huneau,1436,1789
35169318800,9-s2.0-35169318800,Emilie Garel,396,490
57202834828,9-s2.0-57202834828,Mélanie Erostate,130,148
55401330700,9-s2.0-55401330700,Karen H. Johannesson,3420,5631
41262606200,9-s2.0-41262606200,Yuliya Vystavna,923,1087
55622762100,9-s2.0-55622762100,Nabil Bougherira,105,107
23977696900,9-s2.0-23977696900,Geneviève Bordeleau,202,260
6601978838,9-s2.0-6601978838,Randy L. Stotler,399,473
23984153400,9-s2.0-23984153400,Mónica Teresa Blarasin,236,275
7401851227,9-s2.0-7401851227,Mélida Gutiérrez,1041,1182
6603012146,9-s2.0-6603012146,Kay Knoeller,2163,2555
12806368800,9-s2.0-12806368800,Christine Stumpp,2336,2947
37078238400,9-s2.0-37078238400,Nicholas Utting,113,124
57958412500,9-s2.0-57958412500,Behnam Namsechi,2,2
57205377490,9-s2.0-57205377490,Craig McMullen,17,17
35304624500,9-s2.0-35304624500,James R. Brydie,124,132
57208872531,9-s2.0-57208872531,Jason M.E. Ahad,1314,1801
57215668605,9-s2.0-57215668605,Rocío Pastor-Jáuregui,13,16
57215650600,9-s2.0-57215650600,Mario Paniagua-López,19,23
57219660607,9-s2.0-57219660607,Antonio Aguilar-Garrido,11,11
24725292100,9-s2.0-24725292100,F. J. Martínez Garzón,338,372
55505087400,9-s2.0-55505087400,Ana Romero-Freire,611,725
57204349747,9-s2.0-57204349747,Manuel Sierra Aragón,576,691
14014320300,9-s2.0-14014320300,Rajandrea Sethi,2926,4190
57693697800,9-s2.0-57693697800,Sanjukta Das,3,4
55576185200,9-s2.0-55576185200,Long Xu,324,415
57811357000,9-s2.0-57811357000,Lixue Yan,1,1
15137809200,9-s2.0-15137809200,Fusheng Zha,790,970
57211364507,9-s2.0-57211364507,Fanghua Zhu,29,30
24825294300,9-s2.0-24825294300,Xiaohui Tan,539,623
55812258800,9-s2.0-55812258800,Bo Kang,209,264
35811568100,9-s2.0-35811568100,Chengbin Yang,367,439
57811141400,9-s2.0-57811141400,Zhiyue Lin,1,1
57205302719,9-s2.0-57205302719,Joan de Vera,61,63
57817270300,9-s2.0-57817270300,Weibin Chen,1,1
57202962250,9-s2.0-57202962250,Elizabeth Phillips,75,101
56315612600,9-s2.0-56315612600,Tetyana Gilevska,244,292
57194740827,9-s2.0-57194740827,Scott A. Morgan,38,49
57212878893,9-s2.0-57212878893,Scott Norcross,11,11
57194741690,9-s2.0-57194741690,Kathryn A. West,35,44
34974468300,9-s2.0-34974468300,Elizabeth Erin Mack,1247,1465
57194128715,9-s2.0-57194128715,Barbara Sherwood-Lollar,5646,10835
20434981600,9-s2.0-20434981600,Ayman H. Zaki,367,472
57219000938,9-s2.0-57219000938,A. Abdel Motagaly,8,8
56220486900,9-s2.0-56220486900,Rehab Khaled Khaled,744,904
57821826600,9-s2.0-57194781517,Ming Jer Lee,181,187
8922238500,9-s2.0-8922238500,Ahmed A. Farghali,2833,3233
57194552250,9-s2.0-57194552250,Nabila M. Shehata,588,663
57793518800,9-s2.0-57793518800,Xiaoting Zhang,6,6
57190015791,9-s2.0-57190015791,Bo Wang,195,262
57204756651,9-s2.0-57204756651,Feng Pan,149,228
57204762276,9-s2.0-57204762276,Yu Cai,113,172
57221619325,9-s2.0-57221619325,Xindi Wu,18,19
37122329900,9-s2.0-37122329900,Huatai Liu,252,322
8442013700,9-s2.0-8442013700,Zhanrong Guo,259,356
57833258300,9-s2.0-57833258300,Mathieu Petitjean,0,0
57833161500,9-s2.0-57833161500,Yves Randoux,0,0
57833357900,9-s2.0-57833357900,Aline Jordens,0,0
57197827995,9-s2.0-57197827995,Hatem Saadaoui,1,1
57197828183,9-s2.0-57197828183,Jan Haemers,1,1
6701806495,9-s2.0-6701806495,Nandipati V. Subba Rao,2013,3381
57651298700,9-s2.0-57651298700,Rashmirekha Das,62,96
54403766300,9-s2.0-54403766300,G. Sakram,151,179
56241696900,9-s2.0-56241696900,Franklin Obiri-Nyarko,428,448
36614198500,9-s2.0-36614198500,Jolanta Kwiatkowska-Malina,410,482
56403405700,9-s2.0-56403405700,Samuel Kwame Kumahor,247,266
6602830071,9-s2.0-6602830071,Grzegorz Malina,940,1024
57890692400,9-s2.0-57890692400,Idowu Ebenezer Oluwasola,5,5
15847992900,9-s2.0-15847992900,Abdul Latif Ahmad,18786,23623
35754736500,9-s2.0-35754736500,Noor Fazliani Shoparwe,501,543
36741962300,9-s2.0-36741962300,Suzylawati Binti Ismail,2475,2802
55341473800,9-s2.0-55341473800,Ziaeddin Bonyadi,249,310
57219387689,9-s2.0-57219387689,Zeinab Maghsodian,73,81
57849075900,9-s2.0-57849075900,Mohammad Zahmatkesh,3,3
57849076000,9-s2.0-57849076000,Javad Nasiriara,3,3
13403872900,9-s2.0-13403872900,Bahman Ramavandi,3193,5297
7202766943,9-s2.0-7202766943,Beth L. Parker,2496,4244
7202723359,9-s2.0-7202723359,John A. Cherry,15408,20142
56306472400,9-s2.0-56306472400,Philipp Wanner,212,316
55473509000,9-s2.0-55473509000,Yuying Pan,109,123
57215613954,9-s2.0-57215613954,Meng Zhang,3,3
7401503951,9-s2.0-7401503951,Yonggang Gang Jia,1058,1777
55544239300,9-s2.0-55544239300,Weiguo Qian,158,167
56342248300,9-s2.0-56342248300,Jinsheng Yang,80,88
57901796800,9-s2.0-57901796800,Qingxia Xu,0,0
57901853300,9-s2.0-57901853300,Tingting Yang,0,0
57901690100,9-s2.0-57901690100,Peng Wang,0,0
57901643900,9-s2.0-57901643900,Fan Chen,0,0
55553110000,9-s2.0-55553110000,Xueyong Zhou,489,548
57458870800,9-s2.0-57458870800,Rehanguli Maimaitiniyazi,5,6
55733947700,9-s2.0-55733947700,Yongji Wang,171,179
18134683300,9-s2.0-18134683300,Laura A.R. Laura A. Richards,794,1003
57202302018,9-s2.0-57202302018,Rupa Kumari,39,41
57219287598,9-s2.0-57219287598,Neha Parashar,205,208
57814356500,9-s2.0-57814356500,Arun Sampath Kumar,947,979
23976346300,9-s2.0-23976346300,Chuanhe Lu,241,304
57754583500,9-s2.0-57754583500,George J.L. Wilson,6,6
8320631000,9-s2.0-8320631000,Daniel J. Lapworth,4228,5406
7403964617,9-s2.0-7403964617,Ashok Kumar Ghosh,1439,1767
9250548000,9-s2.0-9250548000,Biswajit Chakravorty,127,133
36971236700,9-s2.0-36971236700,Stefan W. Krause,3777,5095
6701552495,9-s2.0-6701552495,D. A. Polya,4200,6517
6603438052,9-s2.0-6603438052,Daren C. Gooddy,3360,4254
57898196200,9-s2.0-57898196200,Md Abdur Rakib,323,347
57204531877,9-s2.0-57204531877,Md Asif Newaz,134,142
34974724400,9-s2.0-34974724400,Jolly Sultana,17,17
57189758827,9-s2.0-57189758827,M. Bodrud-Doza,2104,2989
57204839122,9-s2.0-57204839122,Md Atiur Rahman,53,53
57765258000,9-s2.0-26432255900,Masum Ahmed Patwary,309,346
57217244788,9-s2.0-57217244788,Mohammad Amir Hossain Bhuiyan,1665,1830
57219414430,9-s2.0-57219414430,Bo Feng,7,7
57807884900,9-s2.0-57215671829,Yuxue Ma,46,47
57700648300,9-s2.0-57700648300,Yarong Qi,3,3
57211253992,9-s2.0-57211253992,Yanxia Zhong,58,65
57807409900,9-s2.0-57807409900,Xiaohua Sha,3,3
57773201100,9-s2.0-57773201100,Najmeh Jaberi,1,1
55510551900,9-s2.0-55510551900,Stuart Linley,420,446
55643078700,9-s2.0-55643078700,Neil R. Thomson,1979,2373
57194714291,9-s2.0-57194714291,Kevin McVey,62,70
25960475900,9-s2.0-25960475900,Kanwartej S. Sra,257,303
35922875900,9-s2.0-35922875900,Frank X. Gu,10190,11704
57221378108,9-s2.0-57221378108,Gustavo Covatti,24,24
6602145682,9-s2.0-6602145682,Thomas Grischek,1502,2283
22952698300,9-s2.0-22952698300,Diana Burghardt,113,117
55428807100,9-s2.0-55428807100,V. Pirouzfar,773,1354
57790478300,9-s2.0-57790478300,Shirin Nazari Moghaddam,1,1
56594390700,9-s2.0-56594390700,Seyed Amir Hossein Seyed Mousavi,341,456
45861424200,9-s2.0-45861424200,Amir Hossein Hossein Saeedi Dehaghani,864,1058
57192929880,9-s2.0-57192929880,Hoda Mollabagher,102,132
16231987300,9-s2.0-16231987300,Chiahung Su,2105,2467
57194596548,9-s2.0-57194596548,Owen F. Sutton,52,77
57194601619,9-s2.0-57194601619,Eric D. Kessel,89,128
57221703352,9-s2.0-57221703352,Byunguk Kim,21,27
57729994700,9-s2.0-57729994700,Huanwei Shi,0,0
57768704800,9-s2.0-56031133600,Yan Wang,300,364
57660072400,9-s2.0-57660072400,Hossein Sadighi,2,2
36572580900,9-s2.0-36572580900,Mohammadali Rowshanzamir,246,268
57224478837,9-s2.0-57224478837,Milad Banitalebi-Dehkordi,4,5
57759107300,9-s2.0-57759107300,Aysa Hedayati-Azar,9,10
56566192100,9-s2.0-56566192100,Hamed Sadeghi,305,469
57209300591,9-s2.0-57209300591,Evgenii A. Kortunov,1,1
7103289378,9-s2.0-7103289378,Michael Finkel,947,1218
57382299500,9-s2.0-57382299500,Abul Qasim,7,7
57226081175,9-s2.0-57226081175,Satinder Pal Singh,39,39
57381947700,9-s2.0-57381947700,Azad Kashyap Chandrashekhar,5,5
57544523900,9-s2.0-57544523900,Jing Pingfei,0,0
14038542800,9-s2.0-14038542800,Yang Zhonghua,14,15
57542741300,9-s2.0-57542741300,Yin Wei,0,0
57543101300,9-s2.0-57543101300,Zhang Song,0,0
57543459700,9-s2.0-57543459700,Bai Fengpeng,0,0
35231101100,9-s2.0-35231101100,Charles E. Schaefer,1632,2323
57040960600,9-s2.0-57040960600,Graig M. Lavorgna,91,96
35179885200,9-s2.0-35179885200,David R. Lippincott,152,180
56335946500,9-s2.0-56335946500,Dung D. Nguyen,141,194
57210897968,9-s2.0-57210897968,Emerson C. Christie,124,137
57220543182,9-s2.0-57220543182,Stefanie Shea,51,67
57554693700,9-s2.0-57554693700,Sean O'Hare,13,13
57554924400,9-s2.0-57554924400,Maria C.S. Lemes,16,17
8629429300,9-s2.0-8629429300,Christopher P. Higgins,6866,12596
35430765400,9-s2.0-35430765400,Jennifer A. Field,6282,10611
57223103902,9-s2.0-57223103902,Moon-young Cho,2,2
7103200746,9-s2.0-7103200746,Philippe Leroy,1558,2386
57203321704,9-s2.0-57203321704,Ahmed S. Abuzaid,170,230
35174429400,9-s2.0-35174429400,Hossam S. Jahin,246,268
7404344735,9-s2.0-7404344735,Greg B. Davis,1676,2572
7103257515,9-s2.0-7103257515,John L. Rayner,894,1295
7003444838,9-s2.0-7003444838,Michael J. Donn,927,979
7401871012,9-s2.0-7401871012,Colin D. Johnston,884,1190
6603313744,9-s2.0-6603313744,Rodney J. Lukatelich,503,551
57218583546,9-s2.0-57218583546,Andrew King,8,9
7005622096,9-s2.0-7005622096,Trevor P. Bastow,1030,1327
6701642491,9-s2.0-6701642491,Elise B. Bekele,669,814
57191475394,9-s2.0-57191475394,A. Dinakar,238,323
37017386300,9-s2.0-37017386300,Linhua Sun,462,593
57547751500,9-s2.0-57547751500,Y. X. Zhou,0,0
57614683200,9-s2.0-57614683200,Yu Zhang,117,123
57214815644,9-s2.0-57214815644,Y. Ma,252,292
57548465200,9-s2.0-57548465200,Johan A. van Leeuwen,12,13
56162431000,9-s2.0-56162431000,Jan Gerritse,1634,1951
8243321800,9-s2.0-8243321800,Niels Hartog,927,1113
35560347400,9-s2.0-35560347400,Siegmund Ertl,127,159
7402708492,9-s2.0-7402708492,John Robert Parsons,3739,4113
57216654144,9-s2.0-57216654144,Md Sazadul Hasan,39,49
57642620300,9-s2.0-57642620300,Jingnuo Dong,1,1
57203474187,9-s2.0-57203474187,Venkataramana R. Gadhamshetty,1288,1450
24280596300,9-s2.0-24280596300,Mengistu Geza,415,482
55844855800,9-s2.0-55844855800,Frederik Zietzschmann,875,1309
57203392769,9-s2.0-57203392769,Xuefeng Xia,51,52
35305889000,9-s2.0-35305889000,Douglas I. Stewart,1873,2216
35291208100,9-s2.0-35291208100,Lirong Cheng,353,353
56611743300,9-s2.0-56611743300,Yueqiao Liu,103,116
55734592900,9-s2.0-55734592900,Yingying Wang,297,317
8256512800,9-s2.0-8256512800,Aizhong Ding,1803,1919
57563033400,9-s2.0-57563033400,Ali Montazeri,3,3
36573243100,9-s2.0-36573243100,A. Abedini,7,7
57659196300,9-s2.0-55926855700,Milad Aminzadeh,161,208
57203969088,9-s2.0-57203969088,Adedapo Oluwasanu Adeola,254,345
57200538355,9-s2.0-57200538355,Ajibola A. Bayode,75,94
57209257843,9-s2.0-57209257843,Dorcas O. Adenuga,69,73
47361354700,9-s2.0-47361354700,P. N. Nomngongo,2083,2580
57700786900,9-s2.0-57700786900,Waseem Mahyoob,4,4
57201251751,9-s2.0-57201251751,Zuhier Alakayleh,24,25
57191433459,9-s2.0-57191433459,Husam A. Abu-Hajar,187,200
57301388300,9-s2.0-57301388300,Layaly Al-Mawla,13,13
56866337500,9-s2.0-56866337500,Abdelmnim Altwaiq,134,148
24068508200,9-s2.0-24068508200,Mayyas M.A. Al Remawi,741,921
36090875300,9-s2.0-36090875300,Faisal T. Al-Akayleh,204,227
57201409500,9-s2.0-57201409500,Haowen Liu,30,30
54884329000,9-s2.0-54884329000,Aimin Liao,77,89
14021655600,9-s2.0-14021655600,Cuishan Liu,988,1179
57211044864,9-s2.0-57211044864,Mingcheng Du,15,15
57699086500,9-s2.0-57699086500,Aiming Huang,0,0
9940840700,9-s2.0-9940840700,Chuan Liang,873,911
57209321489,9-s2.0-57209321489,Zhouliang Sun,28,30
56645223600,9-s2.0-56645223600,Junhong Guo,229,260
57699033100,9-s2.0-57699033100,Julia Becher,8,8
57699972800,9-s2.0-57699972800,Constanze Englisch,8,8
57206914043,9-s2.0-57206914043,David Wilson,83,117
8686851600,9-s2.0-8686851600,Richard T. Amos,1006,1379
56293895400,9-s2.0-56293895400,Sean A. Sinclair,49,61
15036630100,9-s2.0-15036630100,David C.C. Sego,3350,4163
7410395096,9-s2.0-7410395096,Leslie B. Smith,3460,5092
7005400462,9-s2.0-7005400462,David W. Blowes,7501,12450
57221565005,9-s2.0-57221565005,Kangxi Sun,13,13
57260196400,9-s2.0-57260196400,Xiaoya Liu,31,31
57703512900,9-s2.0-57703512900,Rui Yao,5,5
57687546200,9-s2.0-7402083327,Wenzhi Cao,1313,1478
57221556057,9-s2.0-57221556057,Liu Zhang,22,22
55619294262,9-s2.0-55619294262,Xinhong Wang,2286,2660
57223242526,9-s2.0-57223242526,Jun Xiao,4,4
55386046200,9-s2.0-55386046200,Yanhu He,650,706
57222406461,9-s2.0-57222406461,Hongjiang Guo,74,74
55710310500,9-s2.0-55710310500,Yulei Xie,1199,1438
57297937000,9-s2.0-57297937000,Debayan Ghosh,24,24
57211093415,9-s2.0-57211093415,Soupam Das,25,25
57658411300,9-s2.0-57658411300,Vikas Kumar Gahlot,21,21
56912386300,9-s2.0-56912386300,Pulimi Mrudula,715,796
56660819400,9-s2.0-56660819400,Shalini Anand,271,295
35304625200,9-s2.0-35304625200,Chandrasekaran Natarajan,9364,12141
55402832000,9-s2.0-55402832000,Pramod Kumar Rai,1551,1669
7401843330,9-s2.0-7401843330,Amitava Mukherjee,10561,13630
57452873800,9-s2.0-57452873800,Mohamed Shakly,14,14
55780145800,9-s2.0-55780145800,Laila Saad,45,45
36022087600,9-s2.0-36022087600,Moaaz K. Seliem,1478,1929
56000760200,9-s2.0-56000760200,A. Bonilla-Petriciolet,5426,7735
6507905286,9-s2.0-6507905286,Geoffrey R. Tick,649,777
57471429100,9-s2.0-57471429100,David R. Slavic,1,1
24343074100,9-s2.0-24343074100,Nihat Hakan Akyol,349,430
57211246253,9-s2.0-57211246253,Zeyu Zhang,11,11
57211246091,9-s2.0-57211246091,Lai Jiang,10,10
57184544100,9-s2.0-57184544100,Min Chen,262,298
57862349900,9-s2.0-57276419700,Jia Li,345,420
53867666900,9-s2.0-53867666900,Linglei Zhang,300,336
57216517669,9-s2.0-57216517669,Jing Zhang,3,3
57211243892,9-s2.0-57211243892,Ning Liao,18,19
55508793500,9-s2.0-55508793500,James J. Zambito,160,184
57482460700,9-s2.0-57482460700,Lisa D. Haas,5,5
57482460800,9-s2.0-57482460800,Michael J. Parsen,5,5
57470402900,9-s2.0-57470402900,Yun Zhang,2,2
57203239477,9-s2.0-57203239477,Tianyuan Zhang,134,152
55729003800,9-s2.0-55729003800,Tong Zhang,1605,1792
57194773272,9-s2.0-57194773272,Shan Zhang,156,175
57219341989,9-s2.0-57219341989,Amber Manley,3,3
7403186281,9-s2.0-7403186281,Adrian L. Collins,5153,9803
19337528800,9-s2.0-19337528800,Adrian Joynes,385,391
6603235311,9-s2.0-6603235311,Per Erik Mellander,2138,2995
7202540770,9-s2.0-7202540770,Phil Jordan,2341,3915
56319067400,9-s2.0-56319067400,Ke Zhang,403,473
57223412135,9-s2.0-57223412135,Tingting Wang,29,29
57192232879,9-s2.0-57192232879,Jia Chen,226,275
57470277600,9-s2.0-57470277600,Jingyue Guo,8,8
56318877600,9-s2.0-56318877600,Hongbing Luo,589,667
57202839325,9-s2.0-57202839325,Wei Chen,1090,1283
36616448600,9-s2.0-36616448600,You Mo,276,310
34878106800,9-s2.0-34878106800,Zhaolan Wei,65,67
57471282500,9-s2.0-57471282500,Xiuzhong Huang,7,7
57479941400,9-s2.0-57479941400,Betty Cepeda-Salgado,2,2
57209134783,9-s2.0-57209134783,Hazem Fleifel,7,7
55938711100,9-s2.0-55938711100,Gyu S. Lee,83,90
7003477522,9-s2.0-7003477522,Seungihl Kam,953,1690
55909190700,9-s2.0-55909190700,Poonam R. Kulkarni,330,462
35895135100,9-s2.0-35895135100,David T. Adamson,1161,1564
57224602384,9-s2.0-57224602384,Jovan Popovic,65,80
7003959161,9-s2.0-7003959161,Shahla K. Farhat,358,401
57216503443,9-s2.0-57216503443,Sophia A. Lee,13,14
6603847052,9-s2.0-6603847052,Brian B. Looney,905,968
56661570400,9-s2.0-56661570400,Kai Huang,290,444
7401499777,9-s2.0-7401499777,Liming Dai,67418,101056
56051781100,9-s2.0-56051781100,Lei Yu,758,928
36617109000,9-s2.0-36617109000,Yurui Fan,1792,2663
57226532645,9-s2.0-57226532645,Guohe Huang,21,21
57212133097,9-s2.0-57212133097,Yao Xiao,94,98
57223224745,9-s2.0-57223224745,Qingsong Wu,114,123
57204561459,9-s2.0-57204561459,Laura Laurenzi,44,56
57189969744,9-s2.0-58423235500,Ashley C. Arnold,0,0
7004456108,9-s2.0-7004456108,Steven J. Hallam,10722,13549
57219806134,9-s2.0-57219806134,Xiaoxing Zhang,68,72
56637617000,9-s2.0-56637617000,Ping Guo,2265,3707
57197801944,9-s2.0-57197801944,Shanshan Guo,417,594
56341334400,9-s2.0-56341334400,Fan Zhang,443,656
56097502500,9-s2.0-56097502500,Chenglong Zhang,601,895
57193352351,9-s2.0-57193352351,Jie Zhang,34,37
57193343890,9-s2.0-57193343890,Mingda Cao,33,35
57216368178,9-s2.0-57216368178,Xin Huang,28,30
57295956400,9-s2.0-57295956400,Zhixin Zhang,19,19
54404808800,9-s2.0-54404808800,Fengxin Kang,146,183
55702074900,9-s2.0-55702074900,Manoj Kumar Sahu,706,733
57202528635,9-s2.0-57202528635,Rajkishore Patel,3813,4620
16424372100,9-s2.0-16424372100,Sudarshan Tanaji Kurwadkar,892,1011
57210159048,9-s2.0-57210159048,He Wang,50,51
57219671145,9-s2.0-57219671145,Judith Kaletta,12,12
57191664048,9-s2.0-57191664048,Sigrid Kaschuba,137,137
16319363500,9-s2.0-16319363500,Sondra Klitzke,788,889
6603879581,9-s2.0-6603879581,Ingrid Chorus,3090,4064
56957198100,9-s2.0-56957198100,Bahareh Kianfar,61,61
57431253700,9-s2.0-57431253700,Jingya Tian,5,5
8699732300,9-s2.0-8699732300,Joachim C. Rozemeijer,803,1021
26530571500,9-s2.0-26530571500,Bas M. van der Zaan,797,825
6601952412,9-s2.0-6601952412,T. A. Bogaard,2554,3121
8632103500,9-s2.0-8632103500,Jan Willem A. Foppen,1388,1772
57208528088,9-s2.0-57208528088,Uriel De Jesús Garza-Rubalcava,19,23
6602124610,9-s2.0-6602124610,Paul B. Hatzinger,2440,3248
57437697400,9-s2.0-57437697400,David Schanzle,4,4
57204757204,9-s2.0-57204757204,Paul C. Hedman,27,28
7401888610,9-s2.0-7401888610,William Andrew Jackson,2013,3844
